frame,t_epoch,t_rel,len,plane,tunneled,teid,ip_in_src,ip_in_dst,l4_proto,sport,dport,proto,label
6940,1780399325.868303000,225.410844000,133,user,1,0x00000001,12.1.1.132,8.8.8.8,UDP,41033,53,GTP/DNS,benign_background
6941,1780399325.868310000,225.410851000,380,user,1,0x00000001,12.1.1.132,23.211.135.18,TCP,49647,443,GTP/TLSv1.3,benign_background
6942,1780399325.868311000,225.410852000,380,user,1,0x00000001,12.1.1.132,23.211.135.18,TCP,49647,443,GTP/TCP,benign_background
6943,1780399325.868320000,225.410861000,112,user,1,0x00000001,12.1.1.132,2.17.112.67,TCP,52946,443,GTP/TCP,benign_background
6944,1780399325.868321000,225.410862000,112,user,1,0x00000001,12.1.1.132,2.17.112.67,TCP,52946,443,GTP/TCP,benign_background
6945,1780399325.868327000,225.410868000,1484,user,1,0x00000001,12.1.1.132,23.211.135.18,TCP,54125,443,GTP/TCP,benign_background
6946,1780399325.868328000,225.410869000,1484,user,1,0x00000001,12.1.1.132,23.211.135.18,TCP,54125,443,GTP/TCP,benign_background
6947,1780399325.872278000,225.414819000,100,user,1,0x7a3ba92d,23.211.135.18,12.1.1.132,TCP,443,54125,GTP/TCP,benign_background
6948,1780399325.872278000,225.414819000,100,user,1,0x7a3ba92d,23.211.135.18,12.1.1.132,TCP,443,54125,GTP/TCP,benign_background
6949,1780399325.873220000,225.415761000,112,user,1,0x7a3ba92d,23.211.135.18,12.1.1.132,TCP,443,54125,GTP/TCP,benign_background
6950,1780399325.873220000,225.415761000,112,user,1,0x7a3ba92d,23.211.135.18,12.1.1.132,TCP,443,54125,GTP/TCP,benign_background
6951,1780399325.874011000,225.416552000,112,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,TCP,443,52946,GTP/TCP,benign_background
6952,1780399325.874011000,225.416552000,112,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,TCP,443,52946,GTP/TCP,benign_background
6953,1780399325.874392000,225.416933000,364,user,1,0x7a3ba92d,23.211.135.18,12.1.1.132,TCP,443,54125,GTP/TLSv1.3,benign_background
6954,1780399325.874392000,225.416933000,364,user,1,0x7a3ba92d,23.211.135.18,12.1.1.132,TCP,443,54125,GTP/TCP,benign_background
6955,1780399325.875107000,225.417648000,231,user,1,0x7a3ba92d,8.8.8.8,12.1.1.132,UDP,53,55223,GTP/DNS,benign_background
6956,1780399325.875107000,225.417648000,231,user,1,0x7a3ba92d,8.8.8.8,12.1.1.132,UDP,53,55223,GTP/DNS,benign_background
6957,1780399325.876689000,225.419230000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
6958,1780399325.876689000,225.419230000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
6959,1780399325.876730000,225.419271000,1253,user,1,0x7a3ba92d,23.211.135.18,12.1.1.132,TCP,443,49647,GTP/TLSv1.3,benign_background
6960,1780399325.876730000,225.419271000,1253,user,1,0x7a3ba92d,23.211.135.18,12.1.1.132,TCP,443,49647,GTP/TCP,benign_background
6961,1780399325.877137000,225.419678000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
6962,1780399325.877137000,225.419678000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
6963,1780399325.877262000,225.419803000,128,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
6964,1780399325.877262000,225.419803000,128,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
6965,1780399325.877328000,225.419869000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
6966,1780399325.877328000,225.419869000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
6967,1780399325.877711000,225.420252000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
6968,1780399325.877711000,225.420252000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
6969,1780399325.878454000,225.420995000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
6970,1780399325.878455000,225.420996000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
6971,1780399325.878645000,225.421186000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
6972,1780399325.878645000,225.421186000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
6973,1780399325.878909000,225.421450000,198,user,1,0x7a3ba92d,8.8.8.8,12.1.1.132,UDP,53,41033,GTP/DNS,benign_background
6974,1780399325.878909000,225.421450000,198,user,1,0x7a3ba92d,8.8.8.8,12.1.1.132,UDP,53,41033,GTP/DNS,benign_background
6975,1780399325.879249000,225.421790000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
6976,1780399325.879250000,225.421791000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
6977,1780399325.879440000,225.421981000,980,user,1,0x7a3ba92d,23.211.135.18,12.1.1.132,TCP,443,49647,GTP/TLSv1.3,benign_background
6978,1780399325.879440000,225.421981000,980,user,1,0x7a3ba92d,23.211.135.18,12.1.1.132,TCP,443,49647,GTP/TCP,benign_background
6979,1780399325.880145000,225.422686000,112,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,TCP,443,52946,GTP/TCP,benign_background
6980,1780399325.880145000,225.422686000,112,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,TCP,443,52946,GTP/TCP,benign_background
6981,1780399325.887394000,225.429935000,100,user,1,0x00000001,12.1.1.132,23.211.135.18,TCP,49647,443,GTP/TCP,benign_background
6982,1780399325.887397000,225.429938000,100,user,1,0x00000001,12.1.1.132,23.211.135.18,TCP,49647,443,GTP/TCP,benign_background
6983,1780399325.894794000,225.437335000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
6984,1780399325.894795000,225.437336000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
6985,1780399325.894809000,225.437350000,355,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
6986,1780399325.894809000,225.437350000,355,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
6987,1780399325.902692000,225.445233000,100,user,1,0x00000001,12.1.1.132,2.17.112.67,TCP,52946,443,GTP/TCP,benign_background
6988,1780399325.902696000,225.445237000,100,user,1,0x00000001,12.1.1.132,2.17.112.67,TCP,52946,443,GTP/TCP,benign_background
6989,1780399325.902717000,225.445258000,100,user,1,0x00000001,12.1.1.132,23.211.135.18,TCP,49647,443,GTP/TCP,benign_background
6990,1780399325.902718000,225.445259000,100,user,1,0x00000001,12.1.1.132,23.211.135.18,TCP,49647,443,GTP/TCP,benign_background
6991,1780399325.902725000,225.445266000,100,user,1,0x00000001,12.1.1.132,23.211.135.18,TCP,49647,443,GTP/TCP,benign_background
6992,1780399325.902726000,225.445267000,100,user,1,0x00000001,12.1.1.132,23.211.135.18,TCP,49647,443,GTP/TCP,benign_background
6993,1780399325.902733000,225.445274000,1484,user,1,0x00000001,12.1.1.132,2.17.112.67,TCP,52946,443,GTP/SSL,benign_background
6994,1780399325.902733000,225.445274000,1484,user,1,0x00000001,12.1.1.132,2.17.112.67,TCP,52946,443,GTP/TCP,benign_background
6995,1780399325.902739000,225.445280000,756,user,1,0x00000001,12.1.1.132,2.17.112.67,TCP,52946,443,GTP/TLSv1.2,benign_background
6996,1780399325.902740000,225.445281000,756,user,1,0x00000001,12.1.1.132,2.17.112.67,TCP,52946,443,GTP/TCP,benign_background
6997,1780399325.902746000,225.445287000,112,user,1,0x00000001,12.1.1.132,2.17.112.67,TCP,52946,443,GTP/TCP,benign_background
6998,1780399325.902746000,225.445287000,112,user,1,0x00000001,12.1.1.132,2.17.112.67,TCP,52946,443,GTP/TCP,benign_background
6999,1780399325.902752000,225.445293000,180,user,1,0x00000001,12.1.1.132,23.211.135.18,TCP,54125,443,GTP/TLSv1.3,benign_background
7000,1780399325.902753000,225.445294000,180,user,1,0x00000001,12.1.1.132,23.211.135.18,TCP,54125,443,GTP/TCP,benign_background
7001,1780399325.907691000,225.450232000,100,user,1,0x7a3ba92d,23.211.135.18,12.1.1.132,TCP,443,54125,GTP/TCP,benign_background
7002,1780399325.907692000,225.450233000,100,user,1,0x7a3ba92d,23.211.135.18,12.1.1.132,TCP,443,54125,GTP/TCP,benign_background
7003,1780399325.908181000,225.450722000,100,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,TCP,443,52946,GTP/TCP,benign_background
7004,1780399325.908181000,225.450722000,100,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,TCP,443,52946,GTP/TCP,benign_background
7005,1780399325.909309000,225.451850000,364,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,TCP,443,52946,GTP/TLSv1.3,benign_background
7006,1780399325.909309000,225.451850000,364,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,TCP,443,52946,GTP/TCP,benign_background
7007,1780399325.913637000,225.456178000,411,user,1,0x7a3ba92d,23.211.135.18,12.1.1.132,TCP,443,54125,GTP/TLSv1.3,benign_background
7008,1780399325.913638000,225.456179000,411,user,1,0x7a3ba92d,23.211.135.18,12.1.1.132,TCP,443,54125,GTP/TCP,benign_background
7009,1780399326.000020000,225.542561000,192,user,1,0x00000001,12.1.1.132,23.211.135.18,TCP,54125,443,GTP/TLSv1.3,benign_background
7010,1780399326.000027000,225.542568000,192,user,1,0x00000001,12.1.1.132,23.211.135.18,TCP,54125,443,GTP/TCP,benign_background
7011,1780399326.000785000,225.543326000,1299,user,1,0x00000001,12.1.1.132,23.211.135.18,TCP,54125,443,GTP/TLSv1.3,benign_background
7012,1780399326.000787000,225.543328000,1299,user,1,0x00000001,12.1.1.132,23.211.135.18,TCP,54125,443,GTP/TCP,benign_background
7013,1780399326.000799000,225.543340000,100,user,1,0x00000001,12.1.1.132,23.211.135.18,TCP,49647,443,GTP/TCP,benign_background
7014,1780399326.000799000,225.543340000,100,user,1,0x00000001,12.1.1.132,23.211.135.18,TCP,49647,443,GTP/TCP,benign_background
7015,1780399326.000807000,225.543348000,100,user,1,0x00000001,12.1.1.132,23.211.135.18,TCP,49647,443,GTP/TCP,benign_background
7016,1780399326.000807000,225.543348000,100,user,1,0x00000001,12.1.1.132,23.211.135.18,TCP,49647,443,GTP/TCP,benign_background
7017,1780399326.000813000,225.543354000,100,user,1,0x00000001,12.1.1.132,23.211.135.18,TCP,54125,443,GTP/TCP,benign_background
7018,1780399326.000814000,225.543355000,100,user,1,0x00000001,12.1.1.132,23.211.135.18,TCP,54125,443,GTP/TCP,benign_background
7019,1780399326.000820000,225.543361000,1338,user,1,0x00000001,12.1.1.132,95.100.109.91,UDP,55220,443,GTP/QUIC,benign_background
7020,1780399326.000821000,225.543362000,1338,user,1,0x00000001,12.1.1.132,95.100.109.91,UDP,55220,443,GTP/QUIC,benign_background
7021,1780399326.002627000,225.545168000,1338,user,1,0x00000001,12.1.1.132,95.100.109.91,UDP,55220,443,GTP/QUIC,benign_background
7022,1780399326.002628000,225.545169000,1338,user,1,0x00000001,12.1.1.132,95.100.109.91,UDP,55220,443,GTP/QUIC,benign_background
7023,1780399326.003347000,225.545888000,1338,user,1,0x00000001,12.1.1.132,2.17.112.67,UDP,59155,443,GTP/QUIC,benign_background
7024,1780399326.003349000,225.545890000,1338,user,1,0x00000001,12.1.1.132,2.17.112.67,UDP,59155,443,GTP/QUIC,benign_background
7025,1780399326.003365000,225.545906000,177,user,1,0x00000001,12.1.1.132,2.17.112.67,UDP,59155,443,GTP/QUIC,benign_background
7026,1780399326.003365000,225.545906000,177,user,1,0x00000001,12.1.1.132,2.17.112.67,UDP,59155,443,GTP/QUIC,benign_background
7027,1780399326.003369000,225.545910000,161,user,1,0x00000001,12.1.1.132,2.17.112.67,UDP,59155,443,GTP/QUIC,benign_background
7028,1780399326.003369000,225.545910000,161,user,1,0x00000001,12.1.1.132,2.17.112.67,UDP,59155,443,GTP/QUIC,benign_background
7029,1780399326.003373000,225.545914000,767,user,1,0x00000001,12.1.1.132,2.17.112.67,UDP,59155,443,GTP/QUIC,benign_background
7030,1780399326.003373000,225.545914000,767,user,1,0x00000001,12.1.1.132,2.17.112.67,UDP,59155,443,GTP/QUIC,benign_background
7031,1780399326.003376000,225.545917000,776,user,1,0x00000001,12.1.1.132,2.17.112.67,UDP,59155,443,GTP/QUIC,benign_background
7032,1780399326.003376000,225.545917000,776,user,1,0x00000001,12.1.1.132,2.17.112.67,UDP,59155,443,GTP/QUIC,benign_background
7033,1780399326.004569000,225.547110000,100,user,1,0x7a3ba92d,23.211.135.18,12.1.1.132,TCP,443,54125,GTP/TCP,benign_background
7034,1780399326.004570000,225.547111000,100,user,1,0x7a3ba92d,23.211.135.18,12.1.1.132,TCP,443,54125,GTP/TCP,benign_background
7035,1780399326.005242000,225.547783000,100,user,1,0x7a3ba92d,23.211.135.18,12.1.1.132,TCP,443,54125,GTP/TCP,benign_background
7036,1780399326.005242000,225.547783000,100,user,1,0x7a3ba92d,23.211.135.18,12.1.1.132,TCP,443,54125,GTP/TCP,benign_background
7037,1780399326.008333000,225.550874000,128,user,1,0x7a3ba92d,95.100.109.91,12.1.1.132,UDP,443,55220,GTP/QUIC,benign_background
7038,1780399326.008334000,225.550875000,128,user,1,0x7a3ba92d,95.100.109.91,12.1.1.132,UDP,443,55220,GTP/QUIC,benign_background
7039,1780399326.008406000,225.550947000,1338,user,1,0x7a3ba92d,95.100.109.91,12.1.1.132,UDP,443,55220,GTP/QUIC,benign_background
7040,1780399326.008407000,225.550948000,1338,user,1,0x7a3ba92d,95.100.109.91,12.1.1.132,UDP,443,55220,GTP/QUIC,benign_background
7041,1780399326.008649000,225.551190000,375,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7042,1780399326.008649000,225.551190000,375,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7043,1780399326.008695000,225.551236000,152,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7044,1780399326.008695000,225.551236000,152,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7045,1780399326.008744000,225.551285000,109,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7046,1780399326.008744000,225.551285000,109,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7047,1780399326.008795000,225.551336000,158,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7048,1780399326.008795000,225.551336000,158,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7049,1780399326.008929000,225.551470000,1338,user,1,0x7a3ba92d,95.100.109.91,12.1.1.132,UDP,443,55220,GTP/QUIC,benign_background
7050,1780399326.008929000,225.551470000,1338,user,1,0x7a3ba92d,95.100.109.91,12.1.1.132,UDP,443,55220,GTP/QUIC,benign_background
7051,1780399326.008977000,225.551518000,354,user,1,0x7a3ba92d,95.100.109.91,12.1.1.132,UDP,443,55220,GTP/QUIC,benign_background
7052,1780399326.008977000,225.551518000,354,user,1,0x7a3ba92d,95.100.109.91,12.1.1.132,UDP,443,55220,GTP/QUIC,benign_background
7053,1780399326.012409000,225.554950000,161,user,1,0x7a3ba92d,23.211.135.18,12.1.1.132,TCP,443,54125,GTP/TLSv1.3,benign_background
7054,1780399326.012409000,225.554950000,161,user,1,0x7a3ba92d,23.211.135.18,12.1.1.132,TCP,443,54125,GTP/TCP,benign_background
7055,1780399326.012566000,225.555107000,131,user,1,0x7a3ba92d,23.211.135.18,12.1.1.132,TCP,443,54125,GTP/TLSv1.3,benign_background
7056,1780399326.012566000,225.555107000,131,user,1,0x7a3ba92d,23.211.135.18,12.1.1.132,TCP,443,54125,GTP/TCP,benign_background
7057,1780399326.012576000,225.555117000,845,user,1,0x7a3ba92d,23.211.135.18,12.1.1.132,TCP,443,54125,GTP/TLSv1.3,benign_background
7058,1780399326.012577000,225.555118000,845,user,1,0x7a3ba92d,23.211.135.18,12.1.1.132,TCP,443,54125,GTP/TCP,benign_background
7059,1780399326.012610000,225.555151000,641,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7060,1780399326.012610000,225.555151000,641,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7061,1780399326.012693000,225.555234000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7062,1780399326.012693000,225.555234000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7063,1780399326.012742000,225.555283000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7064,1780399326.012742000,225.555283000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7065,1780399326.012794000,225.555335000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7066,1780399326.012794000,225.555335000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7067,1780399326.012805000,225.555346000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7068,1780399326.012805000,225.555346000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7069,1780399326.013245000,225.555786000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7070,1780399326.013246000,225.555787000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7071,1780399326.013248000,225.555789000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7072,1780399326.013248000,225.555789000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7073,1780399326.013249000,225.555790000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7074,1780399326.013249000,225.555790000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7075,1780399326.013250000,225.555791000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7076,1780399326.013250000,225.555791000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7077,1780399326.013251000,225.555792000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7078,1780399326.013251000,225.555792000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7079,1780399326.013252000,225.555793000,369,user,1,0x7a3ba92d,23.211.135.18,12.1.1.132,TCP,443,54125,GTP/TLSv1.3,benign_background
7080,1780399326.013252000,225.555793000,369,user,1,0x7a3ba92d,23.211.135.18,12.1.1.132,TCP,443,54125,GTP/TCP,benign_background
7081,1780399326.013253000,225.555794000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7082,1780399326.013253000,225.555794000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7083,1780399326.013254000,225.555795000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7084,1780399326.013254000,225.555795000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7085,1780399326.013254000,225.555795000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7086,1780399326.013255000,225.555796000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7087,1780399326.013255000,225.555796000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7088,1780399326.013255000,225.555796000,1338,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7089,1780399326.013256000,225.555797000,1115,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7090,1780399326.013256000,225.555797000,1115,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7091,1780399326.013257000,225.555798000,112,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7092,1780399326.013257000,225.555798000,112,user,1,0x7a3ba92d,2.17.112.67,12.1.1.132,UDP,443,59155,GTP/QUIC,benign_background
7093,1780399326.013258000,225.555799000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
7094,1780399326.013258000,225.555799000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
7095,1780399326.015121000,225.557662000,769,user,1,0x00000001,12.1.1.132,2.17.112.67,UDP,59155,443,GTP/QUIC,benign_background
7096,1780399326.015122000,225.557663000,769,user,1,0x00000001,12.1.1.132,2.17.112.67,UDP,59155,443,GTP/QUIC,benign_background
7097,1780399326.018242000,225.560783000,751,user,1,0x00000001,12.1.1.132,2.17.112.67,UDP,59155,443,GTP/QUIC,benign_background
7098,1780399326.018242000,225.560783000,751,user,1,0x00000001,12.1.1.132,2.17.112.67,UDP,59155,443,GTP/QUIC,benign_background
7099,1780399326.018246000,225.560787000,778,user,1,0x00000001,12.1.1.132,2.17.112.67,UDP,59155,443,GTP/QUIC,benign_background
7100,1780399326.018246000,225.560787000,778,user,1,0x00000001,12.1.1.132,2.17.112.67,UDP,59155,443,GTP/QUIC,benign_background
7101,1780399326.018249000,225.560790000,180,user,1,0x00000001,12.1.1.132,2.17.112.67,TCP,52946,443,GTP/TLSv1.3,benign_background
7102,1780399326.018250000,225.560791000,180,user,1,0x00000001,12.1.1.132,2.17.112.67,TCP,52946,443,GTP/TCP,benign_background
